Size,toolchain,instrumentation,nodes,cores,benchmark,grand_mean_avg,se_avg,median_p50,mean_p90,worst_p90,mean_p99,worst_p99
16384,intel2024a,OFF,1,4,collective-osu_allreduce,4.586,0.011274356350191889,4.5649999999999995,4.628,4.69,4.679,4.72
16384,intel2024a,OFF,1,104,collective-osu_allgather,329.415,0.9379519651287532,328.84000000000003,339.774,347.42,347.986,354.56
16384,intel2024a,OFF,1,104,collective-osu_allreduce,31.451999999999998,0.25821954483217074,31.29,33.028000000000006,35.06,36.190999999999995,38.67
16384,intel2024a,OFF,4,4,collective-osu_allgather,15.117,0.028049559315215224,15.024999999999999,15.405000000000001,15.59,16.86,17.57
16384,intel2024a,OFF,4,4,collective-osu_allreduce,16.195,0.022521594575478542,16.005000000000003,16.266,16.37,20.636000000000003,24.29
16384,intel2024a,OFF,4,104,collective-osu_allgather,710.704,0.9095422536150353,709.8050000000001,715.3199999999999,721.57,720.134,731.69
16384,intel2024a,OFF,4,104,collective-osu_allreduce,38.684999999999995,0.0568477498821779,38.44,39.32,39.7,41.357,42.33
16384,intel2024a,ON,1,4,collective-osu_allgather,6.961,0.005859465277082356,6.94,7.005,7.04,8.135,8.23
16384,intel2024a,ON,1,4,collective-osu_allreduce,4.957,0.006839428176227724,4.92,4.992,5.03,5.928,6.67
16384,intel2024a,ON,1,104,collective-osu_allgather,329.661,0.7376606416382961,328.58000000000004,340.25,345.37,349.162,358.64
16384,intel2024a,ON,1,104,collective-osu_allreduce,31.951999999999998,0.1958559561401072,31.965,33.979,35.05,37.744,40.31
16384,intel2024a,ON,4,4,collective-osu_allgather,15.472999999999999,0.020002777584903264,15.25,15.895,16.22,18.915,21.17
16384,intel2024a,ON,4,4,collective-osu_allreduce,16.528,0.022647050335284087,16.345,16.627000000000002,16.73,19.7,22.46
16384,intel2024a,ON,4,104,collective-osu_allgather,713.201,1.109550910153386,711.315,717.859,725.46,721.4649999999999,729.23
16384,intel2024a,ON,4,104,collective-osu_allreduce,39.001,0.04256889840142788,38.76,39.849000000000004,40.17,42.819,45.01
32768,gompi2024a,OFF,1,4,collective-osu_allgather,12.476,0.04036500134192165,12.004999999999999,13.306999999999999,13.79,19.199,21.6
32768,gompi2024a,OFF,1,4,collective-osu_allreduce,10.394,0.02967228411235719,9.9,11.66,12.25,14.409,15.33
32768,gompi2024a,OFF,1,104,collective-osu_allgather,3136.806,4.714203408612917,3129.6400000000003,3175.572,3218.58,3208.124,3258.45
32768,gompi2024a,OFF,1,104,collective-osu_allreduce,90.971,0.708860509707109,89.305,96.425,100.78,104.91300000000001,109.77
32768,gompi2024a,OFF,4,4,collective-osu_allgather,22.12,0.013743685418725558,22.045,22.517000000000003,22.67,23.994999999999997,24.89
32768,gompi2024a,OFF,4,4,collective-osu_allreduce,22.073,0.025035530307500522,22.01,22.255000000000003,22.45,22.869999999999997,23.58
32768,gompi2024a,OFF,4,104,collective-osu_allgather,2309.082,5.906267443242917,2301.785,2342.2380000000003,2381.78,2423.06,2656.37
32768,gompi2024a,OFF,4,104,collective-osu_allreduce,96.361,0.10286398786747449,96.035,98.914,99.7,102.819,104.77
32768,gompi2024a,ON,1,4,collective-osu_allgather,12.625,0.03930648801406712,12.23,13.297,13.54,19.171,20.77
32768,gompi2024a,ON,1,4,collective-osu_allreduce,10.572,0.023888630489558544,10.235,11.483,12.06,13.724,14.92
32768,gompi2024a,ON,1,104,collective-osu_allgather,3145.203,3.3776014007313226,3137.3,3172.719,3186.69,3199.037,3235.11
32768,gompi2024a,ON,1,104,collective-osu_allreduce,93.289,0.4901030503883851,92.59,99.058,101.3,106.99000000000001,114.31
32768,gompi2024a,ON,4,4,collective-osu_allgather,22.395,0.020883273476902744,22.23,22.84,23.05,25.59,26.87
32768,gompi2024a,ON,4,4,collective-osu_allreduce,22.371000000000002,0.01337078074675451,22.305,22.61,22.89,23.399,23.87
32768,gompi2024a,ON,4,104,collective-osu_allgather,2315.2110000000002,7.923491016520988,2315.09,2354.191,2400.53,2394.723,2437.54
32768,gompi2024a,ON,4,104,collective-osu_allreduce,96.67699999999999,0.08662883789798571,96.565,99.03200000000001,99.68,101.81899999999999,102.94
32768,intel2024a,OFF,1,4,collective-osu_allgather,9.244,0.01002219758558194,9.23,9.277,9.34,9.334,9.4
32768,intel2024a,OFF,1,4,collective-osu_allreduce,7.618,0.01404753833713697,7.595,7.656999999999999,7.75,7.723999999999999,7.8
32768,intel2024a,OFF,1,104,collective-osu_allgather,767.642,2.250722748116448,765.8199999999999,777.888,790.84,794.013,814.33
32768,intel2024a,OFF,1,104,collective-osu_allreduce,74.69,1.169896481650312,31.53,197.95,220.44,222.587,250.53
32768,intel2024a,OFF,4,4,collective-osu_allgather,22.612000000000002,0.01749920633120892,22.545,22.775,22.85,24.368000000000002,25.29
32768,intel2024a,OFF,4,4,collective-osu_allreduce,26.812,0.023228335186912207,26.71,27.017000000000003,27.21,29.193,31.36
32768,intel2024a,OFF,4,104,collective-osu_allgather,997.2379999999999,1.0786398842987468,997.03,1006.269,1013.52,1014.4540000000001,1023.74
32768,intel2024a,OFF,4,104,collective-osu_allreduce,106.547,5.239308701218766,65.525,68.49,69.16,1620.576,2042.77
32768,intel2024a,ON,1,4,collective-osu_allgather,9.523,0.00683942817622772,9.48,9.552,9.61,10.572,11.02
32768,intel2024a,ON,1,4,collective-osu_allreduce,7.949,0.010159833769418758,7.905,7.973999999999999,8.03,9.05,9.58
32768,intel2024a,ON,1,104,collective-osu_allgather,770.431,2.1283924293544465,768.3050000000001,778.711,794.29,788.259,797.69
32768,intel2024a,ON,1,104,collective-osu_allreduce,72.049,0.8406022312075496,31.215,185.081,198.87,221.49699999999999,235.95
32768,intel2024a,ON,4,4,collective-osu_allgather,22.903,0.019835434062415763,22.825,23.086000000000002,23.2,24.212,24.67
32768,intel2024a,ON,4,4,collective-osu_allreduce,27.143,0.015132745950421569,27.02,27.412,27.55,29.593,30.28
32768,intel2024a,ON,4,104,collective-osu_allgather,1001.509,1.2686357064009923,999.615,1011.9159999999999,1019.09,1020.631,1043.93
32768,intel2024a,ON,4,104,collective-osu_allreduce,118.482,7.990118452744546,65.68,67.684,68.54,1612.792,1846.52
65536,gompi2024a,OFF,1,4,collective-osu_allgather,22.668,0.02694851057521026,22.545,22.884999999999998,23.16,25.611,26.27
65536,gompi2024a,OFF,1,4,collective-osu_allreduce,16.04,0.04657133119086118,15.75,16.81,17.81,19.844,26.46
65536,gompi2024a,OFF,1,104,collective-osu_allgather,5208.543,11.472338040308598,5202.68,5244.682,5310.36,5281.661,5379.27
65536,gompi2024a,OFF,1,104,collective-osu_allreduce,169.436,1.0364417762496627,167.095,176.198,183.17,183.75,194.23
65536,gompi2024a,OFF,4,4,collective-osu_allgather,30.276999999999997,0.0432062238315012,30.005000000000003,31.073,31.28,33.579,35.22
65536,gompi2024a,OFF,4,4,collective-osu_allreduce,32.935,0.058958554180975675,32.84,33.142,33.42,33.611000000000004,34.04
65536,gompi2024a,OFF,4,104,collective-osu_allgather,5746.6849999999995,7.441141676143875,5748.255,5764.42,5794.11,5799.714,5888.0
65536,gompi2024a,OFF,4,104,collective-osu_allreduce,145.401,0.1735092056475514,144.63,148.882,149.51,154.292,157.73
65536,gompi2024a,ON,1,4,collective-osu_allgather,23.044,0.05230678732248785,22.884999999999998,23.439,24.18,26.024,26.58
65536,gompi2024a,ON,1,4,collective-osu_allreduce,16.297,0.0442480382490444,16.064999999999998,16.916999999999998,17.07,19.94,24.56
65536,gompi2024a,ON,1,104,collective-osu_allgather,5226.325,7.7753309683039635,5232.360000000001,5265.372,5307.97,5298.451999999999,5402.0
65536,gompi2024a,ON,1,104,collective-osu_allreduce,172.88299999999998,0.7694457601272344,172.20499999999998,179.504,182.91,187.81,195.79
65536,gompi2024a,ON,4,4,collective-osu_allgather,30.594,0.027414513593269463,30.305,31.581,31.96,33.568,35.81
65536,gompi2024a,ON,4,4,collective-osu_allreduce,33.272000000000006,0.1477520445431019,33.120000000000005,33.421,33.51,34.417,35.3
65536,gompi2024a,ON,4,104,collective-osu_allgather,5735.046,8.414760470612192,5723.52,5755.108,5808.15,5838.311,6272.27
65536,gompi2024a,ON,4,104,collective-osu_allreduce,145.19099999999997,0.19496124971103584,144.79500000000002,148.441,149.4,154.538,162.43
65536,intel2024a,OFF,1,4,collective-osu_allgather,17.361,0.007951240294584421,17.335,17.396,17.43,18.644,18.81
65536,intel2024a,OFF,1,4,collective-osu_allreduce,12.407,0.01011599393699573,12.375,12.459,12.51,13.091,13.79
65536,intel2024a,OFF,1,104,collective-osu_allgather,2216.084,2.53492590292759,2225.565,2250.701,2262.38,2273.097,2300.97
65536,intel2024a,OFF,1,104,collective-osu_allreduce,41.875,0.07144928271158514,41.599999999999994,42.682,43.39,47.196,51.27
65536,intel2024a,OFF,4,4,collective-osu_allgather,32.547000000000004,0.022999999999999642,32.515,32.698,32.77,33.561,34.92
65536,intel2024a,OFF,4,4,collective-osu_allreduce,132.948,0.09107750057567145,132.69,133.675,133.97,137.738,152.55
65536,intel2024a,OFF,4,104,collective-osu_allgather,2723.041,1.537138358552475,2721.145,2734.42,2741.57,2751.8599999999997,2774.05
65536,intel2024a,OFF,4,104,collective-osu_allreduce,86.331,0.055786298596618704,85.88499999999999,87.405,88.04,101.142,109.95
65536,intel2024a,ON,1,4,collective-osu_allgather,17.637999999999998,0.0128927197372092,17.59,17.662,17.72,18.918,19.29
65536,intel2024a,ON,1,4,collective-osu_allreduce,12.715,0.012405196043952245,12.67,12.768,12.84,13.788,14.27
65536,intel2024a,ON,1,104,collective-osu_allgather,2234.787,1.5868956767503266,2235.865,2270.954,2279.88,2299.089,2319.05
65536,intel2024a,ON,1,104,collective-osu_allreduce,42.405,0.05572252686302018,42.07,43.385000000000005,45.12,49.335,53.79
65536,intel2024a,ON,4,4,collective-osu_allgather,32.886,0.01499629583893623,32.78,33.120999999999995,33.55,34.846,36.11
65536,intel2024a,ON,4,4,collective-osu_allreduce,133.70499999999998,0.2014296127407506,133.3,134.246,134.47,136.41500000000002,136.96
65536,intel2024a,ON,4,104,collective-osu_allgather,2727.13,1.5627795749881028,2724.615,2736.918,2738.12,2755.463,2782.79
65536,intel2024a,ON,4,104,collective-osu_allreduce,95.671,3.0959053423657656,86.045,87.551,87.78,101.063,114.32
131072,gompi2024a,OFF,1,4,collective-osu_allgather,40.923,0.06394528911499252,40.745000000000005,41.445,41.81,44.12,45.03
131072,gompi2024a,OFF,1,4,collective-osu_allreduce,28.112000000000002,0.10474095028529497,27.5,29.327999999999996,30.88,36.709,39.92
131072,gompi2024a,OFF,1,104,collective-osu_allgather,10292.813,15.050827518777766,10274.535,10339.514,10417.74,10390.208,10458.94
131072,gompi2024a,OFF,1,104,collective-osu_allreduce,332.367,2.0113108218826405,327.615,342.895,356.01,367.09700000000004,401.86
131072,gompi2024a,OFF,4,4,collective-osu_allgather,50.176,0.048767019821004544,49.485,52.516999999999996,52.96,54.815,57.68
131072,gompi2024a,OFF,4,4,collective-osu_allreduce,47.302,0.03912373533632307,47.120000000000005,47.976,48.24,50.001999999999995,55.03
131072,gompi2024a,OFF,4,104,collective-osu_allgather,12587.674,18.117298375984266,12582.255000000001,12609.877,12718.91,12714.589,12981.22
131072,gompi2024a,OFF,4,104,collective-osu_allreduce,235.82399999999998,0.2422037709588084,235.73,239.446,240.32,245.754,248.54
131072,gompi2024a,ON,1,4,collective-osu_allgather,41.415,0.0449011259448039,41.239999999999995,42.064,42.43,44.998000000000005,46.2
131072,gompi2024a,ON,1,4,collective-osu_allreduce,28.602999999999998,0.10348429832588128,27.93,30.68,33.13,35.702999999999996,39.45
131072,gompi2024a,ON,1,104,collective-osu_allgather,10303.295999999998,10.732355152114158,10302.96,10350.518,10382.63,10405.024000000001,10458.61
131072,gompi2024a,ON,1,104,collective-osu_allreduce,337.927,1.493306584581868,336.44500000000005,349.23400000000004,356.88,375.982,404.79
131072,gompi2024a,ON,4,4,collective-osu_allgather,50.447,0.0437937083253848,49.775,52.839999999999996,53.27,55.251999999999995,56.51
131072,gompi2024a,ON,4,4,collective-osu_allreduce,47.57,0.025776819905574403,47.370000000000005,48.33,48.66,51.104,55.36
131072,gompi2024a,ON,4,104,collective-osu_allgather,12512.048999999999,11.326734691771373,12512.26,12540.664999999999,12599.26,12610.485,12714.85
131072,gompi2024a,ON,4,104,collective-osu_allreduce,236.3,0.24365275838099415,236.13,239.983,241.31,252.067,291.33
131072,intel2024a,OFF,1,4,collective-osu_allgather,33.692,0.01730767331432941,33.65,33.741,33.82,35.231,35.6
131072,intel2024a,OFF,1,4,collective-osu_allreduce,22.102,0.018366636418607914,22.225,22.356,22.45,22.959,23.67
131072,intel2024a,OFF,1,104,collective-osu_allgather,4892.35,2.460283181532849,4882.61,4943.456,4959.75,4977.337,5018.54
131072,intel2024a,OFF,1,104,collective-osu_allreduce,64.473,0.07847221730580116,64.05,66.255,67.25,72.014,75.7
131072,intel2024a,OFF,4,4,collective-osu_allgather,50.494,0.016944353369518446,50.385000000000005,50.674,51.48,52.489,54.11
131072,intel2024a,OFF,4,4,collective-osu_allreduce,53.00599999999999,0.03044849932445152,52.69,54.295,54.8,56.801,58.26
131072,intel2024a,OFF,4,104,collective-osu_allgather,5040.503,2.865502496169844,5041.3150000000005,5082.666,5093.19,5114.466,5137.38
131072,intel2024a,OFF,4,104,collective-osu_allreduce,127.744,0.08109253973085348,127.69999999999999,129.921,130.41,132.082,133.49
131072,intel2024a,ON,1,4,collective-osu_allgather,34.001,0.02121058435991066,33.915,34.059000000000005,34.31,35.474000000000004,35.88
131072,intel2024a,ON,1,4,collective-osu_allreduce,22.429000000000002,0.01251221625274895,22.525,22.646,22.73,23.536,23.76
131072,intel2024a,ON,1,104,collective-osu_allgather,4893.806,4.0994580129573475,4882.0650000000005,4945.261,4975.91,4970.486999999999,4992.07
131072,intel2024a,ON,1,104,collective-osu_allreduce,65.47,0.05719362823873965,64.97,67.465,67.93,72.486,73.92
131072,intel2024a,ON,4,4,collective-osu_allgather,50.847,0.02716411030917281,50.695,51.114,52.05,53.551,56.95
131072,intel2024a,ON,4,4,collective-osu_allreduce,53.527,0.05151159524266786,53.14,54.78099999999999,55.14,58.138999999999996,59.34
131072,intel2024a,ON,4,104,collective-osu_allgather,5053.7880000000005,2.0425467762901506,5050.945,5092.271,5101.99,5131.985,5145.11
131072,intel2024a,ON,4,104,collective-osu_allreduce,128.081,0.13164303585411838,128.10500000000002,130.35600000000002,131.36,132.583,134.95
262144,gompi2024a,OFF,1,4,collective-osu_allgather,78.409,0.07185556500523939,78.305,79.35900000000001,79.8,81.076,81.79
262144,gompi2024a,OFF,1,4,collective-osu_allreduce,52.86900000000001,0.09763253100842534,52.545,53.330999999999996,55.7,57.158,65.23
262144,gompi2024a,OFF,1,104,collective-osu_allgather,33149.373,49.03883302603702,28438.055,53538.101,55941.96,62032.105,64427.28
262144,gompi2024a,OFF,1,104,collective-osu_allreduce,239.632,0.6172768152674035,233.965,263.277,269.78,299.46799999999996,306.02
262144,gompi2024a,OFF,4,4,collective-osu_allgather,86.2,0.06714826050530952,85.495,87.436,89.97,91.265,92.96
262144,gompi2024a,OFF,4,4,collective-osu_allreduce,68.03999999999999,0.0818806719833474,67.6,69.53999999999999,70.23,74.967,81.91
262144,gompi2024a,OFF,4,104,collective-osu_allgather,26643.363,44.42243642450168,26652.11,26720.358,26958.32,26841.126,27029.2
262144,gompi2024a,OFF,4,104,collective-osu_allreduce,430.479,2.6279825172765316,425.85,432.35699999999997,435.17,473.351,635.52
262144,gompi2024a,ON,1,4,collective-osu_allgather,78.949,0.12901722537880114,78.75999999999999,79.947,80.52,81.817,82.78
262144,gompi2024a,ON,1,4,collective-osu_allreduce,53.475,0.03944757421073118,53.08,54.185,55.09,59.664,63.23
262144,gompi2024a,ON,1,104,collective-osu_allgather,33468.951,58.105964418465646,28713.989999999998,54324.371999999996,56852.43,63192.503000000004,64357.09
262144,gompi2024a,ON,1,104,collective-osu_allreduce,242.407,0.7049476733930133,235.695,268.13,272.56,302.52599999999995,311.63
262144,gompi2024a,ON,4,4,collective-osu_allgather,86.741,0.09033825324855421,86.225,89.33500000000001,90.65,91.808,92.75
262144,gompi2024a,ON,4,4,collective-osu_allreduce,68.434,0.052750987352528894,68.06,70.054,70.75,73.80199999999999,75.72
262144,gompi2024a,ON,4,104,collective-osu_allgather,26488.333999999995,30.560392965768944,26495.93,26566.003999999997,26694.67,26629.901,26739.44
262144,gompi2024a,ON,4,104,collective-osu_allreduce,428.61400000000003,1.0472983232001214,426.72,432.707,435.76,462.599,522.81
262144,intel2024a,OFF,1,4,collective-osu_allgather,62.56699999999999,0.1972930702167603,62.14,62.88199999999999,64.1,65.494,70.51
262144,intel2024a,OFF,1,4,collective-osu_allreduce,35.043,0.05736917484348391,34.995,35.160000000000004,35.48,36.237,36.8
262144,intel2024a,OFF,1,104,collective-osu_allgather,10295.797,2.921958266490195,10297.529999999999,10347.758,10367.83,10381.525,10415.09
262144,intel2024a,OFF,1,104,collective-osu_allreduce,113.96300000000001,0.09230444794868309,113.475,117.444,119.0,123.08800000000001,126.78
262144,intel2024a,OFF,4,4,collective-osu_allgather,85.936,0.05300314456080262,85.58,86.361,87.29,92.394,94.41
262144,intel2024a,OFF,4,4,collective-osu_allreduce,68.362,0.03325991915537639,68.31,68.71900000000001,69.0,70.205,72.25
262144,intel2024a,OFF,4,104,collective-osu_allgather,10387.324,3.6250744666681585,10387.314999999999,10460.994999999999,10489.62,10527.239,10644.61
262144,intel2024a,OFF,4,104,collective-osu_allreduce,224.18200000000002,0.22002424108871885,223.78500000000003,230.013,231.21,234.627,236.31
262144,intel2024a,ON,1,4,collective-osu_allgather,63.645,0.3149294453612679,63.635000000000005,64.06700000000001,65.43,66.079,67.54
262144,intel2024a,ON,1,4,collective-osu_allreduce,35.217,0.054345601886854264,35.185,35.357,35.79,36.593,37.16
262144,intel2024a,ON,1,104,collective-osu_allgather,10302.987,3.0783451723288255,10304.535,10348.949,10363.25,10391.505000000001,10447.92
262144,intel2024a,ON,1,104,collective-osu_allreduce,114.78899999999999,0.12519717781696707,114.34,117.8,118.93,122.549,125.0
262144,intel2024a,ON,4,4,collective-osu_allgather,86.289,0.03443028382753214,85.885,86.828,87.43,92.393,93.49
262144,intel2024a,ON,4,4,collective-osu_allreduce,68.881,0.034526962089229146,68.80000000000001,69.237,69.45,70.404,71.56
262144,intel2024a,ON,4,104,collective-osu_allgather,10395.274000000001,3.1369401935290453,10391.565,10465.757,10482.09,10530.013,10598.07
262144,intel2024a,ON,4,104,collective-osu_allreduce,224.371,0.2258832048254634,224.08499999999998,230.292,232.44,235.29699999999997,237.05
524288,gompi2024a,OFF,1,4,collective-osu_allgather,158.44400000000002,0.379060827719128,158.47,160.499,162.58,163.322,165.22
524288,gompi2024a,OFF,1,4,collective-osu_allreduce,105.854,0.4468462325627864,104.94999999999999,107.543,110.71,110.179,112.4
524288,gompi2024a,OFF,1,104,collective-osu_allgather,54627.68000000001,130.97669979385208,50003.865000000005,79668.255,83484.19,87436.59599999999,89810.85
524288,gompi2024a,OFF,1,104,collective-osu_allreduce,437.032,3.540050470450013,431.04999999999995,444.157,458.38,452.727,464.01
524288,gompi2024a,OFF,4,4,collective-osu_allgather,158.246,0.14794293194036442,157.115,161.198,163.8,165.879,167.18
524288,gompi2024a,OFF,4,4,collective-osu_allreduce,124.237,0.5340600257565726,123.50999999999999,126.88899999999998,129.97,131.27800000000002,136.99
524288,gompi2024a,OFF,4,104,collective-osu_allgather,55246.373999999996,74.71896295378392,55242.880000000005,55317.789000000004,55724.14,55588.316000000006,56703.27
524288,gompi2024a,OFF,4,104,collective-osu_allreduce,848.617,3.0821107666301955,845.3,866.2389999999999,886.04,902.485,973.23
524288,gompi2024a,ON,1,4,collective-osu_allgather,159.853,0.33105907495658765,159.515,161.929,163.1,164.81900000000002,167.0
524288,gompi2024a,ON,1,4,collective-osu_allreduce,106.40599999999999,0.3590394592984644,105.935,108.106,110.77,110.46,113.63
524288,gompi2024a,ON,1,104,collective-osu_allgather,55553.96,207.22277727658783,50980.475000000006,79693.908,84035.0,86908.423,89740.58
524288,gompi2024a,ON,1,104,collective-osu_allreduce,437.88500000000005,2.0199891363844262,435.62,447.20799999999997,459.58,462.941,533.76
524288,gompi2024a,ON,4,4,collective-osu_allgather,159.068,0.15757044280081373,158.175,162.808,164.48,166.90699999999998,171.06
524288,gompi2024a,ON,4,4,collective-osu_allreduce,124.21600000000001,0.43571703355885993,123.885,126.83399999999999,128.34,136.13600000000002,181.52
524288,gompi2024a,ON,4,104,collective-osu_allgather,54971.227,57.56250062227032,55009.015,55050.844999999994,55278.28,55294.708,56542.89
524288,gompi2024a,ON,4,104,collective-osu_allreduce,855.9040000000001,3.9143704474666148,853.06,871.025,880.22,908.3370000000001,988.84
524288,intel2024a,OFF,1,4,collective-osu_allgather,165.704,0.49328423179069253,164.815,167.737,171.5,169.43099999999998,172.59
524288,intel2024a,OFF,1,4,collective-osu_allreduce,66.434,0.13040279478941008,66.405,66.511,66.99,68.7,71.42
524288,intel2024a,OFF,1,104,collective-osu_allgather,58713.689,212.96284799858097,52716.485,87140.896,89834.16,96598.624,99415.93
524288,intel2024a,OFF,1,104,collective-osu_allreduce,214.987,0.2630337958852017,215.04,220.977,223.03,226.47200000000004,229.49
524288,intel2024a,OFF,4,4,collective-osu_allgather,157.935,0.11440910997138416,157.39,158.355,159.43,165.224,168.48
524288,intel2024a,OFF,4,4,collective-osu_allreduce,120.22999999999999,0.17785762095938887,119.82,120.479,120.92,124.21700000000001,127.85
524288,intel2024a,OFF,4,104,collective-osu_allgather,40885.45,114.83418669252383,40819.83500000001,41361.585999999996,41900.0,42028.708,42852.21
524288,intel2024a,OFF,4,104,collective-osu_allreduce,1166.1209999999999,0.6440884169808525,1167.7350000000001,1176.905,1181.58,1189.8719999999998,1215.37
524288,intel2024a,ON,1,4,collective-osu_allgather,167.209,0.3852977203842939,166.655,169.315,171.15,171.251,173.95
524288,intel2024a,ON,1,4,collective-osu_allreduce,67.33500000000001,0.18180728502700017,67.285,67.824,68.67,69.757,72.06
524288,intel2024a,ON,1,104,collective-osu_allgather,58551.639,234.14954288730362,52507.43,86112.598,87578.53,94963.985,98728.68
524288,intel2024a,ON,1,104,collective-osu_allreduce,216.82600000000002,0.25548733388913386,217.36,223.14499999999998,224.47,229.695,240.47
524288,intel2024a,ON,4,4,collective-osu_allgather,158.403,0.07020683727387218,157.665,159.876,164.24,166.64600000000002,167.97
524288,intel2024a,ON,4,4,collective-osu_allreduce,120.89000000000001,0.24010183024893647,120.225,121.04400000000001,121.44,126.66400000000002,132.0
524288,intel2024a,ON,4,104,collective-osu_allgather,41095.157,88.80876818635562,41064.1,41579.725,42007.15,42272.523,43082.31
524288,intel2024a,ON,4,104,collective-osu_allreduce,1164.521,0.4736582218341714,1166.15,1174.83,1177.39,1183.701,1189.49
1048576,gompi2024a,OFF,1,4,collective-osu_allgather,292.767,0.6654255948054764,291.865,295.814,299.55,298.778,302.88
1048576,gompi2024a,OFF,1,4,collective-osu_allreduce,227.06900000000002,0.42801985935234416,226.635,229.68099999999998,231.91,232.18400000000003,233.8
1048576,gompi2024a,OFF,1,104,collective-osu_allgather,61312.325,33.55300013908346,61268.854999999996,61373.353,61583.04,61573.917,61775.91
1048576,gompi2024a,OFF,1,104,collective-osu_allreduce,1021.0799999999999,2.955525521986075,1019.165,1046.656,1063.34,1060.232,1080.09
1048576,gompi2024a,OFF,4,4,collective-osu_allgather,319.91999999999996,1.5188621472083057,319.425,320.935,331.1,333.308,387.26
1048576,gompi2024a,OFF,4,4,collective-osu_allreduce,243.825,0.6621668973906799,243.875,247.67,249.63,250.93,255.05
1048576,gompi2024a,OFF,4,104,collective-osu_allgather,111198.11499999999,118.33989676868235,111203.35500000001,111277.78600000001,111903.57,111602.106,112341.36
1048576,gompi2024a,OFF,4,104,collective-osu_allreduce,1915.431,5.563996455386696,1905.185,1936.77,1967.53,1991.962,2066.6
1048576,gompi2024a,ON,1,4,collective-osu_allgather,292.62600000000003,0.4334030713114799,291.83500000000004,295.591,297.32,299.027,301.44
1048576,gompi2024a,ON,1,4,collective-osu_allreduce,229.077,0.34498003162824,228.32999999999998,231.22600000000003,233.39,242.152,311.23
1048576,gompi2024a,ON,1,104,collective-osu_allgather,61251.06999999999,40.03282844533101,61201.225,61315.02099999999,61609.12,61442.914000000004,61723.45
1048576,gompi2024a,ON,1,104,collective-osu_allreduce,1026.795,2.324214204127209,1027.725,1051.3120000000001,1064.26,1065.748,1097.57
1048576,gompi2024a,ON,4,4,collective-osu_allgather,320.117,1.6739799879329529,319.79999999999995,322.396,330.47,325.61,332.95
1048576,gompi2024a,ON,4,4,collective-osu_allreduce,245.734,0.28244252119285657,245.615,249.85399999999998,251.77,253.429,255.35
1048576,gompi2024a,ON,4,104,collective-osu_allgather,110906.73700000001,91.1695619534154,110992.695,110987.813,111357.68,111171.294,111475.86
1048576,gompi2024a,ON,4,104,collective-osu_allreduce,1918.3880000000001,5.998607949627422,1911.06,1937.841,1956.63,2020.4270000000001,2149.58
1048576,intel2024a,OFF,1,4,collective-osu_allgather,334.446,0.8044683544635759,333.40999999999997,336.989,341.53,338.673,343.1
1048576,intel2024a,OFF,1,4,collective-osu_allreduce,164.57999999999998,0.27349182396879484,163.995,166.764,167.99,167.785,172.53
1048576,intel2024a,OFF,1,104,collective-osu_allgather,61806.44300000001,40.47451091050303,61757.085,61863.101,62164.09,61944.962,62308.37
1048576,intel2024a,OFF,1,104,collective-osu_allreduce,599.142,0.4685694541189539,599.04,610.915,614.83,622.621,631.43
1048576,intel2024a,OFF,4,4,collective-osu_allgather,311.861,0.6996673018894977,312.06,314.948,317.25,317.461,318.81
1048576,intel2024a,OFF,4,4,collective-osu_allreduce,206.77399999999997,0.6361240270401506,207.575,210.92600000000002,214.72,220.089,279.16
1048576,intel2024a,OFF,4,104,collective-osu_allgather,51574.894,45.14343949383286,51605.25,51826.313,51994.98,52077.682,52325.51
1048576,intel2024a,OFF,4,104,collective-osu_allreduce,837.6469999999999,1.9367802892658983,834.91,853.616,866.48,892.7049999999999,931.09
1048576,intel2024a,ON,1,4,collective-osu_allgather,335.508,1.063092762755079,335.95500000000004,337.98400000000004,341.66,339.85900000000004,343.47
1048576,intel2024a,ON,1,4,collective-osu_allreduce,165.779,0.16888161534045135,165.1,168.125,168.87,168.798,169.49
1048576,intel2024a,ON,1,104,collective-osu_allgather,61720.803,32.987763254812435,61683.29,61776.33,61978.19,61857.859,62086.07
1048576,intel2024a,ON,1,104,collective-osu_allreduce,605.329,1.5004469334168402,603.6800000000001,618.371,638.08,633.582,667.08
1048576,intel2024a,ON,4,4,collective-osu_allgather,312.887,0.5892821433273223,311.55499999999995,315.921,318.38,318.802,321.22
1048576,intel2024a,ON,4,4,collective-osu_allreduce,207.52200000000002,0.7625422392672186,207.54,211.558,215.67,214.59099999999998,219.49
1048576,intel2024a,ON,4,104,collective-osu_allgather,51587.536,42.11938575050726,51582.03,51832.778000000006,51993.6,52528.154,54285.85
1048576,intel2024a,ON,4,104,collective-osu_allreduce,839.5809999999999,1.1130463202900032,838.075,854.006,861.33,879.2180000000001,900.39
